jd,mag,uncertainty
2459485.412934,9.3187,0.0113
2459485.413015,9.3191,0.0113
2459485.413108,9.2837,0.0113
2459485.413189,9.3082,0.0114
2459485.413362,9.2943,0.0113
2459485.413524,9.3227,0.0114
2459485.413617,9.3273,0.0113
2459485.413698,9.3374,0.0114
2459485.413779,9.3366,0.0113
2459485.41386,9.3322,0.0114
2459485.413953,9.2965,0.0113
2459485.414115,9.3168,0.0113
2459485.414207,9.3057,0.0113
2459485.414288,9.3159,0.0114
2459485.414369,9.3377,0.0113
2459485.414462,9.3309,0.0114
2459485.414543,9.3491,0.0114
2459485.414624,9.3415,0.0114
2459485.414797,9.3212,0.0114
2459485.414878,9.2959,0.0113
2459485.415052,9.3461,0.0114
2459485.415133,9.3249,0.0114
2459485.415226,9.3322,0.0115
2459485.415307,9.3288,0.0113
2459485.415388,9.2834,0.0113
2459485.41548,9.3558,0.0115
2459485.415642,9.2831,0.0114
2459485.415735,9.3144,0.0114
2459485.415816,9.3291,0.0114
2459485.415897,9.3049,0.0113
2459485.415978,9.31,0.0114
2459485.416071,9.3151,0.0114
2459485.416152,9.3242,0.0114
2459485.416233,9.3409,0.0114
2459485.416325,9.3448,0.0114
2459485.416406,9.3213,0.0114
2459485.416487,9.3124,0.0114
2459485.41658,9.3414,0.0115
2459485.416661,9.3194,0.0114
2459485.416823,9.3265,0.0114
2459485.416997,9.3238,0.0114
2459485.417078,9.3497,0.0115
2459485.41717,9.341,0.0114
2459485.417251,9.3248,0.0114
2459485.417332,9.3136,0.0114
2459485.417425,9.3638,0.0114
2459485.417506,9.3278,0.0115
2459485.417587,9.3016,0.0114
2459485.417679,9.3155,0.0115
2459485.41776,9.307,0.0113
2459485.417841,9.3665,0.0115
2459485.417934,9.3399,0.0114
2459485.418015,9.3257,0.0115
2459485.418096,9.3452,0.0115
2459485.418177,9.3263,0.0114
2459485.41827,9.3333,0.0114
2459485.418351,9.3492,0.0114
2459485.418524,9.3386,0.0114
2459485.418605,9.3437,0.0114
2459485.418686,9.3547,0.0115
2459485.418779,9.3542,0.0115
2459485.41886,9.3495,0.0115
2459485.418941,9.337,0.0115
2459485.419034,9.3492,0.0113
2459485.419115,9.3779,0.0116
2459485.419196,9.3187,0.0113
2459485.419277,9.3843,0.0113
2459485.419369,9.323,0.0114
2459485.41945,9.3228,0.0114
2459485.419531,9.3293,0.0114
2459485.419624,9.3677,0.0116
2459485.419705,9.3435,0.0114
2459485.419786,9.3399,0.0115
2459485.419878,9.3411,0.0114
2459485.419959,9.3519,0.0114
2459485.420041,9.335,0.0116
2459485.420133,9.3314,0.0114
2459485.420214,9.3554,0.0115
2459485.420295,9.3202,0.0114
2459485.420376,9.319,0.0115
2459485.420469,9.3413,0.0116
2459485.42055,9.3807,0.0115
2459485.420642,9.3554,0.0116
2459485.420723,9.3648,0.0115
2459485.420804,9.37,0.0115
2459485.420885,9.3861,0.0115
2459485.420978,9.3336,0.0116
2459485.421059,9.3563,0.0115
2459485.421152,9.3804,0.0116
2459485.421233,9.3437,0.0115
2459485.421314,9.3222,0.0114
2459485.421395,9.3531,0.0115
2459485.421487,9.3637,0.0115
2459485.421568,9.36,0.0115
2459485.421649,9.3609,0.0115
2459485.421742,9.3602,0.0115
2459485.421823,9.344,0.0114
2459485.421904,9.3898,0.0116
2459485.421997,9.3436,0.0114
2459485.422078,9.3382,0.0114
2459485.422159,9.3547,0.0115
2459485.422251,9.3361,0.0113
2459485.422332,9.3633,0.0115
2459485.422413,9.3785,0.0115
2459485.422494,9.3544,0.0114
2459485.422587,9.3236,0.0114
2459485.422749,9.3543,0.0115
2459485.422841,9.3611,0.0115
2459485.422922,9.3498,0.0115
2459485.423003,9.3396,0.0115
2459485.423177,9.3211,0.0115
2459485.423258,9.351,0.0115
2459485.423351,9.3906,0.0115
2459485.423432,9.3419,0.0115
2459485.423513,9.3443,0.0115
2459485.423594,9.3657,0.0114
2459485.423686,9.3202,0.0115
2459485.423767,9.3293,0.0114
2459485.423941,9.3697,0.0114
2459485.424103,9.3861,0.0115
2459485.424196,9.3554,0.0115
2459485.42445,9.3657,0.0115
2459485.424531,9.3712,0.0116
2459485.424612,9.3657,0.0114
2459485.424693,9.3667,0.0115
2459485.424786,9.3837,0.0114
2459485.429161,9.3696,0.0116
2459485.429242,9.4161,0.0116
2459485.429323,9.4176,0.0116
2459485.429416,9.3768,0.0115
2459485.429497,9.3704,0.0115
2459485.429578,9.3816,0.0116
2459485.429832,9.3905,0.0115
2459485.429913,9.3885,0.0115
2459485.430006,9.3697,0.0115
2459485.430087,9.3525,0.0114
2459485.430168,9.3859,0.0116
2459485.43026,9.3634,0.0116
2459485.430341,9.3126,0.0115
2459485.430422,9.3364,0.0116
2459485.430515,9.3819,0.0116
2459485.430596,9.3846,0.0115
2459485.430677,9.384,0.0116
2459485.430758,9.3426,0.0116
2459485.430851,9.3987,0.0115
2459485.430932,9.3772,0.0116
2459485.431105,9.3836,0.0116
2459485.43136,9.3903,0.0115
2459485.431441,9.3971,0.0116
2459485.431522,9.4055,0.0116
2459485.431603,9.409,0.0116
2459485.431696,9.3907,0.0115
2459485.431777,9.3714,0.0116
2459485.431858,9.4129,0.0115
2459485.432193,9.396,0.0116
2459485.432286,9.3505,0.0115
2459485.432367,9.4083,0.0116
2459485.432448,9.3633,0.0116
2459485.432541,9.4097,0.0117
2459485.432622,9.3447,0.0115
2459485.432784,9.3888,0.0116
2459485.432876,9.3952,0.0116
2459485.432957,9.3867,0.0116
2459485.433038,9.3595,0.0116
2459485.433212,9.37,0.0116
2459485.433293,9.3575,0.0116
2459485.433385,9.3966,0.0116
2459485.433466,9.4074,0.0116
2459485.433547,9.3816,0.0116
2459485.433802,9.3902,0.0116
2459485.433883,9.4128,0.0125
2459485.433976,9.392,0.0116
2459485.434057,9.4079,0.0116
2459485.434138,9.3725,0.0117
2459485.43423,9.4118,0.0117
2459485.434311,9.3422,0.0117
2459485.434392,9.3983,0.0116
2459485.434485,9.4061,0.0117
2459485.434566,9.4134,0.0116
2459485.434728,9.4105,0.0116
2459485.434821,9.404,0.0116
2459485.434902,9.3855,0.0116
2459485.434983,9.4074,0.0118
2459485.435075,9.3709,0.0116
2459485.435237,9.3677,0.0117
2459485.435318,9.3956,0.0116
2459485.435411,9.4148,0.0117
2459485.435666,9.4466,0.0117
2459485.435747,9.4093,0.0116
2459485.435828,9.3869,0.0116
2459485.43592,9.3659,0.0116
2459485.436418,9.3944,0.0117
2459485.43651,9.3882,0.0116
2459485.436591,9.4113,0.0116
2459485.436672,9.389,0.0117
2459485.436927,9.4236,0.0117
2459485.43702,9.3855,0.0116
2459485.437101,9.4004,0.0118
2459485.437274,9.3921,0.0117
2459485.437529,9.3918,0.0117
2459485.43761,9.4263,0.0116
2459485.437691,9.4174,0.0117
2459485.437784,9.4261,0.0117
2459485.437865,9.4247,0.0116
2459485.437946,9.4511,0.0118
2459485.438038,9.3831,0.0117
2459485.438119,9.3982,0.0117
2459485.4382,9.4121,0.0117
2459485.438374,9.423,0.0117
2459485.438455,9.4276,0.0117
2459485.438547,9.3866,0.0116
2459485.438628,9.4275,0.0117
2459485.438709,9.4094,0.0117
2459485.438802,9.4191,0.0118
2459485.438883,9.416,0.0118
2459485.438964,9.42,0.0117
2459485.439057,9.4202,0.0117
2459485.439219,9.4109,0.0118
2459485.4393,9.4123,0.0117
2459485.439392,9.402,0.0117
2459485.439473,9.4166,0.0116
2459485.439647,9.4236,0.0118
2459485.439728,9.388,0.0118
2459485.439809,9.4369,0.0118
2459485.439983,9.41,0.0117
2459485.440064,9.4116,0.0118
2459485.440145,9.4437,0.0117
2459485.440237,9.4214,0.0117
2459485.440318,9.4063,0.0118
2459485.440399,9.4343,0.0117
2459485.440492,9.4147,0.0118
2459485.440573,9.4401,0.0118
2459485.440654,9.3941,0.0119
2459485.440747,9.3917,0.0116
2459485.440828,9.3996,0.0116
2459485.440909,9.4139,0.0119
2459485.441001,9.4318,0.0118
2459485.441163,9.4048,0.0117
2459485.441244,9.4147,0.0117
2459485.441337,9.4132,0.0118
2459485.441418,9.445,0.0119
2459485.441499,9.4015,0.0118
2459485.441591,9.4179,0.0119
2459485.441672,9.4236,0.0116
2459485.441753,9.4086,0.0118
2459485.441846,9.4179,0.0117
2459485.442089,9.4329,0.0117
2459485.442182,9.3991,0.0118
2459485.442263,9.4367,0.0118
2459485.442344,9.3939,0.0118
2459485.442436,9.4534,0.0119
2459485.442517,9.4238,0.0118
2459485.442598,9.431,0.0118
2459485.442691,9.4512,0.0117
2459485.442772,9.4095,0.0116
2459485.442946,9.4515,0.0119
2459485.443027,9.424,0.0118
2459485.443281,9.447,0.0117
2459485.443536,9.4202,0.0118
2459485.443617,9.4374,0.0118
2459485.443698,9.4474,0.0119
2459485.443791,9.42,0.0117
2459485.443872,9.4239,0.0119
2459485.443953,9.4349,0.0117
2459485.444045,9.4184,0.0118
2459485.444126,9.4291,0.0118
2459485.444207,9.4139,0.0118
2459485.4443,9.456,0.0118
2459485.444381,9.4268,0.0117
2459485.444462,9.4311,0.012
2459485.444554,9.4179,0.012
2459485.444635,9.4216,0.0121
2459485.444716,9.4299,0.0117
2459485.444809,9.4105,0.0119
2459485.44489,9.4498,0.0118
2459485.444971,9.4161,0.0118
2459485.445052,9.432,0.0118
2459485.445145,9.4363,0.0118
2459485.44548,9.3895,0.0117
2459485.445561,9.4465,0.0119
2459485.445654,9.4338,0.0117
2459485.445816,9.4431,0.0117
2459485.445909,9.4371,0.0118
2459485.446071,9.4593,0.0118
2459485.446152,9.448,0.0117
2459485.446244,9.4491,0.0118
2459485.446325,9.4207,0.0117
2459485.446499,9.4722,0.0118
2459485.44658,9.4213,0.0118
2459485.446753,9.4443,0.0118
2459485.446834,9.3877,0.0118
2459485.446916,9.4469,0.0119
2459485.447008,9.4071,0.0118
2459485.44717,9.4081,0.0117
2459485.447263,9.4527,0.0119
2459485.447425,9.4016,0.0118
2459485.447506,9.4095,0.0118
2459485.447598,9.4173,0.0118
2459485.447772,9.4526,0.0118
2459485.447853,9.4484,0.0118
2459485.447934,9.4501,0.0118
2459485.448015,9.4072,0.0119
2459485.448108,9.4576,0.0118
2459485.448189,9.421,0.0118
2459485.44827,9.4263,0.0119
2459485.448362,9.4622,0.0117
2459485.448443,9.4422,0.0119
2459485.448524,9.4302,0.0119
2459485.448617,9.4377,0.0117
2459485.448779,9.4878,0.0118
2459485.448872,9.5114,0.0119
2459485.448953,9.4676,0.0119
2459485.449034,9.4415,0.0118
2459485.449126,9.4492,0.0118
2459485.449207,9.4739,0.0119
2459485.449288,9.4965,0.0119
2459485.449369,9.479,0.0118
2459485.449462,9.4397,0.0118
2459485.449543,9.4655,0.0118
2459485.449624,9.4315,0.0118
2459485.449797,9.4248,0.0118
2459485.449878,9.4732,0.0118
2459485.450052,9.4737,0.0118
2459485.450307,9.4263,0.0118
2459485.450388,9.4375,0.0117
2459485.450469,9.4233,0.0117
2459485.450561,9.4655,0.0118
2459485.450642,9.4446,0.0119
2459485.450735,9.429,0.0117
2459485.450816,9.4337,0.0117
2459485.450897,9.4634,0.0118
2459485.451834,9.4592,0.0118
2459485.451916,9.4256,0.0118
2459485.451997,9.4503,0.0119
2459485.452089,9.4728,0.0118
2459485.452251,9.4219,0.0118
2459485.452587,9.4667,0.0119
2459485.452679,9.4268,0.0119
2459485.45276,9.4612,0.0119
2459485.452841,9.445,0.0119
2459485.452934,9.4276,0.0119
2459485.453015,9.459,0.0119
2459485.453096,9.4816,0.0119
2459485.453189,9.4641,0.012
2459485.45327,9.4718,0.0118
2459485.453351,9.4731,0.0118
2459485.453443,9.4489,0.0119
2459485.453524,9.4738,0.0119
2459485.453605,9.479,0.0119
2459485.453779,9.4276,0.0117
2459485.453941,9.4552,0.0117
2459485.454034,9.4601,0.012
2459485.454115,9.5032,0.012
2459485.454196,9.444,0.0119
2459485.454288,9.481,0.012
2459485.454369,9.4768,0.0118
2459485.45445,9.4713,0.0118
2459485.454543,9.4633,0.0119
2459485.454624,9.5189,0.0119
2459485.454786,9.4499,0.0119
2459485.454959,9.4843,0.0118
2459485.455052,9.4795,0.0119
2459485.455133,9.4864,0.0119
2459485.455214,9.4268,0.0118
2459485.455295,9.4985,0.0118
2459485.455388,9.4467,0.0119
2459485.455469,9.4756,0.012
2459485.45555,9.4936,0.0124
2459485.455642,9.4897,0.0123
2459485.455723,9.4529,0.012
2459485.455804,9.4803,0.012
2459485.455897,9.4787,0.0119
2459485.455978,9.4491,0.0119
2459485.456059,9.4537,0.0121
2459485.45614,9.434,0.0121
2459485.456233,9.4355,0.012
2459485.456314,9.4754,0.012
2459485.456395,9.4429,0.0121
2459485.456487,9.4551,0.0118
2459485.456649,9.478,0.0119
2459485.456742,9.4637,0.0119
2459485.456823,9.4623,0.012
2459485.456904,9.4817,0.012
2459485.456997,9.4765,0.0119
2459485.457078,9.4922,0.0119
2459485.457159,9.4974,0.012
2459485.457251,9.4941,0.0119
2459485.457332,9.4736,0.0119
2459485.457413,9.4777,0.012
2459485.457494,9.4655,0.0119
2459485.457587,9.4868,0.012
2459485.457668,9.4725,0.0119
2459485.457749,9.5071,0.012
2459485.457841,9.4622,0.012
2459485.457922,9.4819,0.012
2459485.458003,9.4951,0.0121
2459485.458096,9.457,0.0118
2459485.458177,9.4446,0.0119
2459485.458258,9.4672,0.0119
2459485.458339,9.4573,0.012
2459485.458432,9.4776,0.0119
2459485.458513,9.4835,0.012
2459485.458594,9.4841,0.012
2459485.458686,9.4637,0.0119
2459485.458767,9.513,0.0119
2459485.458848,9.4752,0.0119
2459485.459022,9.4686,0.012
2459485.459103,9.5176,0.012
2459485.459439,9.4568,0.0119
2459485.459531,9.478,0.0119
2459485.459612,9.4607,0.0119
2459485.459867,9.5204,0.012
2459485.459948,9.5136,0.012
2459485.460041,9.5091,0.012
2459485.460122,9.5157,0.0125
2459485.460203,9.5017,0.0119
2459485.460295,9.4955,0.012
2459485.460457,9.4637,0.012
2459485.46055,9.4735,0.012
2459485.460631,9.481,0.0119
2459485.460712,9.4683,0.012
2459485.460804,9.4756,0.0119
2459485.460885,9.4982,0.012
2459485.460966,9.4973,0.0119
2459485.461059,9.4919,0.0119
2459485.46114,9.4793,0.0119
2459485.461221,9.5075,0.012
2459485.461302,9.4765,0.012
2459485.461395,9.5157,0.012
2459485.461476,9.4995,0.0119
2459485.461557,9.541,0.012
2459485.461811,9.4949,0.0119
2459485.461904,9.5065,0.012
2459485.461985,9.5,0.0119
2459485.462066,9.4909,0.0119
2459485.462159,9.4733,0.012
2459485.46224,9.4863,0.012
2459485.462321,9.5063,0.012
2459485.462413,9.4618,0.0119
2459485.462494,9.5066,0.012
2459485.462575,9.5022,0.012
2459485.462656,9.507,0.0119
2459485.462749,9.5128,0.012
2459485.46283,9.5051,0.012
2459485.462911,9.5029,0.012
2459485.463003,9.5386,0.012
2459485.463084,9.4652,0.0118
2459485.463166,9.4955,0.0119
2459485.463258,9.492,0.0119
2459485.463339,9.4764,0.0118
2459485.46342,9.543,0.012
2459485.463513,9.5042,0.0119
2459485.463594,9.5046,0.0119
2459485.463675,9.4983,0.0118
2459485.463767,9.495,0.012
2459485.463848,9.5164,0.0119
2459485.463929,9.4685,0.012
2459485.464022,9.4831,0.0119
2459485.464103,9.5174,0.0118
2459485.464184,9.5094,0.0119
2459485.464277,9.5028,0.012
2459485.464358,9.5183,0.0117
2459485.464439,9.5249,0.012
2459485.464531,9.5263,0.0119
2459485.464612,9.5034,0.0119
2459485.464693,9.5357,0.0119
2459485.464774,9.5099,0.0118
2459485.464867,9.5349,0.0119
2459485.464948,9.5013,0.0157
2459485.465029,9.4785,0.0118
2459485.465122,9.5087,0.0118
2459485.465203,9.5273,0.012
2459485.465284,9.4846,0.0119
2459485.465376,9.5333,0.0121
2459485.465457,9.5372,0.012
2459485.465538,9.4881,0.012
2459485.465631,9.5303,0.0119
2459485.465712,9.488,0.012
2459485.465793,9.5149,0.0119
2459485.465874,9.5172,0.0119
2459485.465966,9.5189,0.0119
2459485.466047,9.5094,0.0119
2459485.466128,9.5098,0.0121
2459485.466221,9.4767,0.0119
2459485.466476,9.516,0.0119
2459485.466719,9.5121,0.0119
2459485.466811,9.4855,0.0118
2459485.466892,9.494,0.012
2459485.466973,9.5222,0.0118
2459485.467066,9.5101,0.0119
2459485.467147,9.4987,0.0119
2459485.467228,9.5031,0.0119
2459485.467321,9.4879,0.0118
2459485.467402,9.5098,0.0119
2459485.467483,9.4914,0.012
2459485.467575,9.5116,0.0119
2459485.467656,9.4775,0.0119
2459485.467737,9.5109,0.0119
2459485.46783,9.5291,0.012
2459485.467911,9.4944,0.012
2459485.467992,9.5121,0.012
2459485.468084,9.5153,0.0119
2459485.468166,9.4868,0.012
2459485.468247,9.5035,0.0119
2459485.468339,9.5318,0.0119
2459485.46842,9.5217,0.012
2459485.468501,9.4667,0.0119
2459485.468594,9.5267,0.0119
2459485.468675,9.5359,0.012
2459485.468756,9.552,0.012
2459485.468848,9.521,0.012
2459485.468929,9.5287,0.012
2459485.46901,9.5241,0.012
2459485.469091,9.5044,0.012
2459485.469265,9.5337,0.012
2459485.469346,9.5299,0.0118
2459485.46952,9.4811,0.0119
2459485.469601,9.4762,0.0118
2459485.469693,9.5277,0.0119
2459485.469774,9.5344,0.012
2459485.469855,9.5361,0.0119
2459485.469948,9.5239,0.0119
2459485.470029,9.5534,0.012
2459485.47011,9.5147,0.0118
2459485.470203,9.5081,0.0119
2459485.470284,9.5145,0.0119
2459485.470365,9.5453,0.0121
2459485.470457,9.5012,0.012
2459485.470538,9.5033,0.012
2459485.470619,9.4968,0.012
2459485.4707,9.5172,0.012
2459485.470793,9.5555,0.0119
2459485.470874,9.5176,0.0119
2459485.470955,9.5157,0.0118
2459485.471047,9.4959,0.0119
2459485.471128,9.5467,0.012
2459485.471209,9.5183,0.0119
2459485.471302,9.5101,0.012
2459485.471557,9.5619,0.0119
2459485.471638,9.5263,0.012
2459485.471719,9.5145,0.012
2459485.471811,9.5307,0.012
2459485.471892,9.5167,0.012
2459485.471973,9.5115,0.0119
2459485.472066,9.4827,0.0119
2459485.472147,9.5433,0.0121
2459485.472228,9.5739,0.012
2459485.472309,9.5668,0.0121
2459485.472402,9.5716,0.012
2459485.472483,9.5299,0.0119
2459485.472564,9.5432,0.012
2459485.472656,9.5555,0.012
2459485.472737,9.5061,0.0121
2459485.472818,9.5601,0.012
2459485.472911,9.5401,0.012
2459485.472992,9.4924,0.012
2459485.473073,9.526,0.012
2459485.473166,9.5194,0.0119
2459485.473247,9.5215,0.0121
2459485.473328,9.4959,0.0119
2459485.47342,9.5307,0.012
2459485.473501,9.5217,0.0119
2459485.473675,9.4998,0.0119
2459485.473837,9.5427,0.012
2459485.47401,9.5679,0.0121
2459485.474091,9.5202,0.0119
2459485.474172,9.5366,0.0121
2459485.474265,9.4948,0.0118
2459485.474346,9.5239,0.012
2459485.47452,9.5452,0.012
2459485.474601,9.5558,0.0119
2459485.474682,9.5244,0.0121
2459485.474774,9.5622,0.012
2459485.474855,9.5598,0.012
2459485.474936,9.5549,0.012
2459485.475029,9.5534,0.012
2459485.47511,9.5247,0.0119
2459485.475191,9.5428,0.012
2459485.475365,9.5449,0.0122
2459485.475446,9.5338,0.012
2459485.475527,9.5524,0.0121
2459485.475619,9.5391,0.0119
2459485.4757,9.549,0.012
2459485.475781,9.5766,0.0121
2459485.475874,9.5153,0.012
2459485.476036,9.5809,0.012
2459485.476128,9.4999,0.0119
2459485.476464,9.5782,0.012
2459485.476545,9.5553,0.0121
2459485.476638,9.5332,0.012
2459485.476719,9.5624,0.012
2459485.4768,9.5449,0.012
2459485.476892,9.545,0.0121
2459485.476973,9.5345,0.0121
2459485.477054,9.5821,0.0121
2459485.477147,9.5268,0.0119
2459485.477309,9.5564,0.012
2459485.47739,9.5561,0.012
2459485.477645,9.5557,0.012
2459485.477818,9.5184,0.0119
2459485.477899,9.5063,0.012
2459485.477992,9.5213,0.0119
2459485.478073,9.5161,0.0121
2459485.478154,9.5504,0.012
2459485.478328,9.5373,0.012
2459485.47849,9.543,0.012
2459485.478663,9.5481,0.0121
2459485.478744,9.5573,0.0167
2459485.478837,9.5625,0.0122
2459485.478918,9.511,0.012
2459485.478999,9.5702,0.0121
2459485.479091,9.5554,0.0122
2459485.479172,9.5701,0.0122
2459485.479253,9.535,0.0121
2459485.479334,9.5347,0.0121
2459485.479427,9.5655,0.0121
2459485.479508,9.5291,0.0121
2459485.479601,9.5117,0.0122
2459485.479682,9.5317,0.0122
2459485.479774,9.5267,0.012
2459485.479855,9.5595,0.0121
2459485.479936,9.5564,0.0122
2459485.480017,9.5544,0.0121
2459485.480191,9.5638,0.0121
2459485.480272,9.5603,0.0122
2459485.480365,9.5019,0.012
2459485.480446,9.554,0.0122
2459485.480527,9.4985,0.0121
2459485.4807,9.5316,0.0122
2459485.480874,9.5307,0.0121
2459485.480955,9.5689,0.0122
2459485.481128,9.5847,0.0123
2459485.481209,9.5389,0.0122
2459485.481291,9.5712,0.0122
2459485.481383,9.604,0.0122
2459485.481464,9.528,0.0121
2459485.481545,9.5641,0.0123
2459485.481638,9.5679,0.0122
2459485.481719,9.573,0.0122
2459485.4818,9.5917,0.0123
2459485.481892,9.5128,0.0121
2459485.481973,9.5283,0.0121
2459485.482054,9.51,0.0122
2459485.482135,9.5561,0.0122
2459485.482228,9.534,0.0122
2459485.482309,9.5475,0.0121
2459485.48239,9.5638,0.0122
2459485.482483,9.5082,0.0121
2459485.482564,9.5423,0.0121
2459485.482737,9.587,0.0122
2459485.482818,9.573,0.0122
2459485.482899,9.5584,0.0122
2459485.483073,9.5782,0.0121
2459485.483154,9.552,0.0122
2459485.483247,9.5661,0.0122
2459485.483328,9.5749,0.0122
2459485.483409,9.569,0.0122
2459485.483501,9.5573,0.0122
2459485.483582,9.555,0.0123
2459485.483663,9.5713,0.0122
2459485.483756,9.5832,0.0123
2459485.483837,9.591,0.0123
2459485.483918,9.5795,0.0121
2459485.48401,9.5749,0.0122
2459485.484091,9.5583,0.0122
2459485.484253,9.5778,0.0121
2459485.484346,9.5931,0.0122
2459485.484601,9.5901,0.0123
2459485.484682,9.5566,0.0122
2459485.484855,9.5965,0.0121
2459485.484936,9.5516,0.0122
2459485.48511,9.5679,0.0123
2459485.485191,9.5595,0.0123
2459485.485272,9.5581,0.0123
2459485.485446,9.5889,0.0122
2459485.485527,9.5618,0.0122
2459485.485781,9.5669,0.0122
2459485.485862,9.5628,0.0122
2459485.485955,9.5748,0.0122
2459485.486036,9.5778,0.0123
2459485.486117,9.6017,0.0125
2459485.486209,9.5639,0.0122
2459485.486291,9.5757,0.0124
2459485.486372,9.5482,0.0123
2459485.486464,9.5502,0.0124
2459485.486545,9.584,0.0124
2459485.486626,9.5501,0.0123
2459485.486719,9.5536,0.0123
2459485.4868,9.5805,0.0122
2459485.486881,9.5714,0.0122
2459485.486962,9.5939,0.0123
2459485.487054,9.5588,0.0124
2459485.487135,9.5505,0.0122
2459485.487216,9.5862,0.0122
2459485.487309,9.5653,0.0121
2459485.48739,9.5839,0.0123
2459485.487471,9.5637,0.0123
2459485.487564,9.5575,0.0123
2459485.487645,9.5427,0.0122
2459485.487807,9.5822,0.0122
2459485.487899,9.5573,0.0122
2459485.48798,9.5634,0.0123
2459485.488061,9.5886,0.0124
2459485.488154,9.5969,0.0123
2459485.488235,9.5798,0.0123
2459485.488316,9.5789,0.0124
2459485.488409,9.5772,0.0123
2459485.48849,9.571,0.0122
2459485.488571,9.5636,0.0122
2459485.488663,9.5791,0.0123
2459485.488825,9.5741,0.0125
2459485.488918,9.5919,0.0123
2459485.488999,9.5418,0.0123
2459485.48908,9.59,0.0123
2459485.489172,9.573,0.0123
2459485.489253,9.5675,0.0123
2459485.489334,9.5813,0.0123
2459485.489416,9.6015,0.0123
2459485.489508,9.5966,0.0126
2459485.489589,9.584,0.0124
2459485.48967,9.5822,0.0123
2459485.489763,9.601,0.0126
2459485.489844,9.5856,0.0123
2459485.489925,9.5583,0.0123
2459485.490017,9.583,0.0123
2459485.490179,9.5912,0.0124
2459485.490272,9.5928,0.0122
2459485.490353,9.5946,0.0124
2459485.490434,9.5827,0.0122
2459485.490527,9.5943,0.0125
2459485.490689,9.5967,0.0124
2459485.490781,9.5924,0.0125
2459485.490862,9.6052,0.0124
2459485.490943,9.5541,0.0123
2459485.491036,9.5903,0.0124
2459485.491198,9.5765,0.0125
2459485.491291,9.5857,0.0125
2459485.491372,9.595,0.0125
2459485.491453,9.5907,0.0124
2459485.491545,9.6232,0.0124
2459485.491626,9.6179,0.0124
2459485.491707,9.5848,0.0123
2459485.4918,9.5785,0.0123
2459485.491881,9.6002,0.0123
2459485.491962,9.6136,0.0125
2459485.492054,9.6202,0.0124
2459485.492135,9.5982,0.0124
2459485.492216,9.6143,0.0124
2459485.492309,9.6204,0.0125
2459485.49239,9.5726,0.0124
2459485.492552,9.5874,0.0125
2459485.492645,9.6101,0.0125
2459485.492726,9.6041,0.0123
2459485.492807,9.6146,0.0124
2459485.492899,9.5935,0.0124
2459485.49298,9.6071,0.0126
2459485.493061,9.5846,0.0125
2459485.493154,9.6415,0.0126
2459485.493316,9.5796,0.0124
2459485.493409,9.5674,0.0125
2459485.49349,9.6132,0.0126
2459485.493571,9.6028,0.0124
2459485.493652,9.5931,0.0125
2459485.493825,9.5945,0.0126
2459485.493906,9.5636,0.0126
2459485.493999,9.6048,0.0125
2459485.49408,9.6183,0.0128
2459485.494161,9.5784,0.0127
2459485.494253,9.618,0.0128
2459485.494334,9.6239,0.0128
2459485.494416,9.5672,0.0128
2459485.494508,9.612,0.0127
2459485.494589,9.5822,0.0131
2459485.494751,9.627,0.0131
2459485.494925,9.6363,0.0128
2459485.495006,9.616,0.0125
2459485.495098,9.6163,0.0124
2459485.495179,9.6133,0.0126
2459485.495353,9.6386,0.0125
2459485.495434,9.6081,0.0125
2459485.495515,9.6124,0.0125
2459485.495608,9.6453,0.0125
2459485.495689,9.5837,0.0125
2459485.49577,9.5791,0.0125
2459485.495851,9.6116,0.0126
2459485.495943,9.6224,0.0125
2459485.496024,9.6118,0.0126
2459485.496105,9.603,0.0125
2459485.496198,9.5888,0.0125
2459485.496279,9.6285,0.0124
2459485.496534,9.6176,0.0125
2459485.496615,9.6294,0.0125
2459485.496788,9.6306,0.0126
2459485.497124,9.6179,0.0125
2459485.497297,9.6032,0.0125
2459485.497378,9.6597,0.0127
2459485.497459,9.6412,0.0128
2459485.497552,9.6216,0.0126
2459485.497633,9.6348,0.0126
2459485.497714,9.6022,0.0125
2459485.497807,9.6343,0.0126
2459485.498061,9.6322,0.0126
2459485.498142,9.6035,0.0125
2459485.498223,9.6499,0.0127
2459485.498316,9.6063,0.0125
2459485.498397,9.6173,0.0125
2459485.498478,9.6212,0.0125
2459485.498733,9.6091,0.0126
2459485.498814,9.6265,0.0126
2459485.498906,9.6403,0.0125
2459485.498987,9.6322,0.0125
2459485.499068,9.6201,0.0126
2459485.499161,9.6405,0.0126
2459485.499497,9.6374,0.0126
2459485.499578,9.5937,0.0126
2459485.49967,9.644,0.0126
2459485.499751,9.6613,0.0126
2459485.499832,9.6289,0.0125
2459485.499913,9.6491,0.0127
2459485.500087,9.6433,0.0125
2459485.500341,9.6524,0.0126
2459485.500422,9.6462,0.0127
2459485.500758,9.6411,0.0126
2459485.500851,9.6362,0.0126
2459485.500932,9.6308,0.0126
2459485.501105,9.6424,0.0126
2459485.501186,9.649,0.0126
2459485.50136,9.6359,0.0125
2459485.501441,9.6349,0.0126
2459485.501522,9.6315,0.0126
2459485.501603,9.6365,0.0126
2459485.501777,9.6614,0.0126
2459485.50195,9.6025,0.0127
2459485.502031,9.5887,0.0125
