jd,mag,uncertainty
2459454.528166,9.2578,0.0114
2459454.528339,9.2614,0.0116
2459454.528594,9.2771,0.0115
2459454.528675,9.2643,0.0115
2459454.528767,9.2634,0.0116
2459454.528848,9.2638,0.0115
2459454.528929,9.2647,0.0115
2459454.529022,9.284,0.0117
2459454.529103,9.2742,0.0115
2459454.529196,9.2865,0.0116
2459454.529277,9.2959,0.0117
2459454.529358,9.2841,0.0116
2459454.529543,9.2603,0.0116
2459454.529624,9.3062,0.0115
2459454.529797,9.2933,0.0118
2459454.530145,9.283,0.0116
2459454.530307,9.2935,0.0116
2459454.532193,9.282,0.0115
2459454.532633,9.2595,0.0114
2459454.532807,9.2758,0.0114
2459454.533142,9.2506,0.0114
2459454.533235,9.2529,0.0114
2459454.533316,9.2666,0.0114
2459454.53349,9.2518,0.0114
2459454.534172,9.2208,0.0115
2459454.534346,9.2418,0.0114
2459454.534427,9.2554,0.0114
2459454.53452,9.2491,0.0114
2459454.534601,9.2831,0.0115
2459454.534774,9.2436,0.0114
2459454.534855,9.2266,0.0116
2459454.534948,9.23,0.0114
2459454.535029,9.2457,0.0115
2459454.535203,9.284,0.0116
2459454.535538,9.2391,0.0114
2459454.535793,9.2714,0.0115
2459454.535885,9.2948,0.0115
2459454.536059,9.2623,0.0116
2459454.536395,9.3195,0.0116
2459454.536487,9.2987,0.0116
2459454.536568,9.287,0.0115
2459454.536649,9.3111,0.0116
2459454.536742,9.292,0.0115
2459454.536823,9.2476,0.0116
2459454.536916,9.2898,0.0115
2459454.537517,9.2714,0.0115
2459454.537934,9.2375,0.0115
2459454.538108,9.2883,0.0115
2459454.538281,9.2556,0.0115
2459454.538374,9.2644,0.0116
2459454.538883,9.2594,0.0115
2459454.539138,9.3054,0.0117
2459454.53974,9.2491,0.0116
2459454.539913,9.3189,0.0116
2459454.540075,9.2655,0.0115
2459454.540341,9.2615,0.0115
2459454.541024,9.255,0.0116
2459454.541105,9.2587,0.0115
2459454.541279,9.3128,0.0116
2459454.54136,9.258,0.0116
2459454.541788,9.2643,0.0116
2459454.541881,9.23,0.0116
2459454.542043,9.2755,0.0116
2459454.542216,9.3111,0.0117
2459454.542309,9.2872,0.0116
2459454.54239,9.3107,0.0116
2459454.542471,9.2849,0.0117
2459454.542564,9.2861,0.0116
2459454.542645,9.3291,0.0117
2459454.542737,9.3177,0.0117
2459454.542818,9.3088,0.0116
2459454.542911,9.342,0.0118
2459454.542992,9.3358,0.0118
2459454.543166,9.3498,0.0118
2459454.543247,9.3045,0.0116
2459454.54342,9.3305,0.0117
2459454.543501,9.3086,0.0118
2459454.543675,9.3141,0.0118
2459454.543756,9.311,0.0117
2459454.543848,9.3243,0.0117
2459454.543929,9.327,0.0118
2459454.544022,9.2846,0.0117
2459454.544184,9.2976,0.0117
2459454.544612,9.2926,0.0117
2459454.544786,9.3153,0.0118
2459454.544878,9.2726,0.0117
2459454.544959,9.3286,0.0117
2459454.545052,9.3019,0.0116
2459454.545214,9.2959,0.0118
2459454.545307,9.2945,0.0117
2459454.545388,9.3603,0.0118
2459454.545469,9.2934,0.0117
2459454.546071,9.2915,0.0118
2459454.546244,9.2782,0.0118
2459454.546337,9.3167,0.0118
2459454.546927,9.2899,0.0117
2459454.54702,9.2742,0.0118
2459454.54805,9.3283,0.0118
2459454.548559,9.2958,0.0118
2459454.549242,9.3139,0.0118
2459454.549334,9.3461,0.012
2459454.549508,9.3288,0.0118
2459454.549589,9.2978,0.0118
2459454.549844,9.2993,0.0118
2459454.549936,9.3267,0.012
2459454.550017,9.2969,0.012
2459454.55011,9.3458,0.0118
2459454.550191,9.3429,0.0117
2459454.550272,9.2991,0.0118
2459454.550365,9.2841,0.0118
2459454.551047,9.3016,0.012
2459454.55173,9.3291,0.0119
2459454.551823,9.3196,0.012
2459454.551904,9.3048,0.0119
2459454.551985,9.3096,0.0119
2459454.552078,9.3489,0.012
2459454.552159,9.3323,0.012
2459454.552251,9.2921,0.0119
2459454.552425,9.3344,0.012
2459454.552506,9.309,0.0119
2459454.552587,9.3509,0.0121
2459454.552679,9.292,0.0119
2459454.55276,9.3295,0.0118
2459454.552853,9.3567,0.0119
2459454.552934,9.319,0.0119
2459454.553015,9.3277,0.0119
2459454.553108,9.3478,0.0119
2459454.553189,9.3245,0.0118
2459454.553872,9.3623,0.0118
2459454.554045,9.3258,0.0116
2459454.554138,9.3125,0.0118
2459454.554566,9.3156,0.0118
2459454.554647,9.3286,0.012
2459454.554728,9.3452,0.0118
2459454.555075,9.3235,0.0119
2459454.555156,9.3288,0.0118
2459454.555249,9.3331,0.0118
2459454.55533,9.3664,0.012
2459454.555422,9.2935,0.0118
2459454.555503,9.3464,0.0119
2459454.555677,9.3394,0.0118
2459454.556186,9.3409,0.012
2459454.556279,9.3233,0.012
2459454.55636,9.3745,0.0119
2459454.556453,9.3669,0.012
2459454.556534,9.3341,0.0118
2459454.556615,9.3519,0.012
2459454.556707,9.3404,0.0119
2459454.556788,9.3609,0.0119
2459454.556881,9.3558,0.012
2459454.556962,9.329,0.012
2459454.557054,9.3813,0.0121
2459454.557135,9.3331,0.0121
2459454.557216,9.3663,0.012
2459454.557309,9.3731,0.0122
2459454.55739,9.3345,0.012
2459454.557483,9.3468,0.012
2459454.557564,9.3357,0.012
2459454.557645,9.3653,0.012
2459454.557737,9.3975,0.012
2459454.557818,9.3789,0.0121
2459454.557911,9.3467,0.0123
2459454.558166,9.3522,0.0121
2459454.558247,9.3578,0.0121
2459454.558328,9.3508,0.012
2459454.55842,9.3563,0.0119
2459454.558501,9.3577,0.012
2459454.558594,9.3363,0.0121
2459454.558675,9.3663,0.0121
2459454.558767,9.3353,0.012
2459454.558848,9.3936,0.0121
2459454.558929,9.3731,0.012
2459454.559022,9.3449,0.0119
2459454.559103,9.3524,0.0118
2459454.559196,9.3645,0.012
2459454.559358,9.3389,0.0119
2459454.55945,9.3638,0.0119
2459454.559531,9.3523,0.012
2459454.559705,9.3481,0.0121
2459454.559786,9.3806,0.0119
2459454.559878,9.323,0.0119
2459454.559959,9.4038,0.0121
2459454.560052,9.349,0.0118
2459454.560133,9.3442,0.0119
2459454.560226,9.3365,0.012
2459454.560307,9.3562,0.0118
2459454.560388,9.3543,0.0121
2459454.560561,9.335,0.0119
2459454.560642,9.3505,0.0119
2459454.560735,9.3613,0.0119
2459454.560816,9.3393,0.012
2459454.560909,9.3584,0.0119
2459454.56099,9.3462,0.0119
2459454.561082,9.3533,0.012
2459454.561163,9.3409,0.0119
2459454.561244,9.3219,0.0118
2459454.561337,9.3656,0.012
2459454.561418,9.3737,0.0119
2459454.56151,9.3229,0.0119
2459454.561591,9.3477,0.0118
2459454.561672,9.3212,0.0118
2459454.561765,9.3213,0.0119
2459454.561846,9.3574,0.0117
2459454.562193,9.3641,0.0119
2459454.562274,9.3644,0.012
2459454.562355,9.3676,0.0119
2459454.562448,9.3819,0.0118
2459454.562529,9.3723,0.012
2459454.562703,9.3614,0.012
2459454.562957,9.3329,0.0119
2459454.56305,9.3522,0.0121
2459454.563131,9.3579,0.0119
2459454.563385,9.3238,0.0119
2459454.563478,9.3483,0.012
2459454.563652,9.3686,0.012
2459454.563733,9.3442,0.012
2459454.563814,9.3411,0.012
2459454.563906,9.3615,0.012
2459454.563987,9.3489,0.0119
2459454.56408,9.3742,0.0119
2459454.564161,9.3906,0.012
2459454.564242,9.3599,0.0118
2459454.564334,9.3635,0.012
2459454.564416,9.3647,0.0118
2459454.564508,9.3929,0.0121
2459454.564589,9.3964,0.012
2459454.56467,9.3671,0.0122
2459454.564763,9.3423,0.012
2459454.564844,9.373,0.0119
2459454.564936,9.3633,0.012
2459454.565017,9.3962,0.0122
2459454.565098,9.3731,0.012
2459454.565191,9.3978,0.0119
2459454.565272,9.4031,0.0121
2459454.565365,9.4037,0.0121
2459454.565446,9.3937,0.0121
2459454.565527,9.4027,0.012
2459454.565619,9.3872,0.0119
2459454.5657,9.3431,0.0119
2459454.565793,9.4059,0.0121
2459454.565874,9.3945,0.0121
2459454.566047,9.3534,0.0121
2459454.566128,9.4319,0.0121
2459454.566221,9.3954,0.012
2459454.566302,9.3774,0.012
2459454.566383,9.3663,0.012
2459454.566476,9.3638,0.0121
2459454.566557,9.4078,0.0122
2459454.566649,9.3589,0.0121
2459454.56673,9.4056,0.0121
2459454.566823,9.3944,0.0119
2459454.566904,9.3879,0.0121
2459454.566985,9.3611,0.0121
2459454.567159,9.3652,0.0119
2459454.56724,9.3797,0.012
2459454.567332,9.3773,0.012
2459454.567413,9.3726,0.012
2459454.567506,9.3693,0.012
2459454.567587,9.3395,0.0121
2459454.567668,9.3913,0.012
2459454.56776,9.3315,0.0119
2459454.567934,9.3808,0.012
2459454.56827,9.3438,0.012
2459454.568443,9.3789,0.0121
2459454.568617,9.3454,0.012
2459454.569045,9.3919,0.012
2459454.569126,9.3351,0.0121
2459454.569219,9.372,0.012
2459454.5693,9.3428,0.0122
2459454.569381,9.3906,0.0121
2459454.569809,9.3828,0.012
2459454.569902,9.4181,0.0122
2459454.570075,9.3694,0.0122
2459454.570237,9.4169,0.0121
2459454.57033,9.4383,0.0121
2459454.570411,9.3909,0.0121
2459454.570503,9.3837,0.0121
2459454.570584,9.3775,0.012
2459454.570677,9.4423,0.0122
2459454.570758,9.446,0.0122
2459454.570851,9.447,0.0121
2459454.570932,9.413,0.0121
2459454.571013,9.3593,0.012
2459454.571105,9.3637,0.012
2459454.571186,9.3455,0.012
2459454.571279,9.4128,0.0122
2459454.57136,9.4385,0.0122
2459454.571441,9.3774,0.0121
2459454.571534,9.3909,0.012
2459454.571615,9.4341,0.0121
2459454.571869,9.3456,0.0121
2459454.572297,9.3754,0.0121
2459454.572818,9.3602,0.0121
2459454.573154,9.4059,0.0121
2459454.573328,9.3485,0.012
2459454.57342,9.445,0.0121
2459454.573501,9.3955,0.012
2459454.573582,9.3796,0.012
2459454.573929,9.3885,0.0121
2459454.574022,9.3432,0.0122
2459454.574103,9.3753,0.0121
2459454.574184,9.3919,0.0121
2459454.574277,9.3887,0.0121
2459454.574358,9.4104,0.0122
2459454.574439,9.3838,0.0122
2459454.574612,9.4264,0.0122
2459454.574705,9.4112,0.0122
2459454.575295,9.3983,0.0121
2459454.575469,9.4265,0.0122
2459454.57555,9.4681,0.0123
2459454.575642,9.4573,0.0123
2459454.575723,9.3791,0.0122
2459454.575816,9.3919,0.0121
2459454.575897,9.4253,0.0121
2459454.575978,9.3998,0.0121
2459454.576071,9.4213,0.0121
2459454.576152,9.3778,0.0121
2459454.576244,9.4233,0.0122
2459454.576325,9.4574,0.0122
2459454.576406,9.4276,0.0122
2459454.57658,9.4335,0.0123
2459454.576672,9.432,0.0123
2459454.576753,9.4159,0.0122
2459454.576834,9.4583,0.0123
2459454.576927,9.4639,0.0124
2459454.577101,9.4697,0.0123
2459454.577182,9.4538,0.0123
2459454.577274,9.4414,0.0123
2459454.577436,9.4098,0.0123
2459454.577529,9.4355,0.0123
2459454.57761,9.4443,0.0123
2459454.577703,9.3798,0.0122
2459454.577784,9.433,0.0123
2459454.577865,9.3758,0.0122
2459454.577957,9.3913,0.0121
2459454.578212,9.4166,0.0122
2459454.578385,9.4028,0.0121
2459454.578559,9.4263,0.0122
2459454.578721,9.3716,0.0121
2459454.579242,9.3976,0.012
2459454.579751,9.4182,0.0123
2459454.579832,9.3975,0.0123
2459454.580006,9.4232,0.0123
2459454.580098,9.3964,0.0121
2459454.580179,9.3867,0.0122
2459454.58026,9.4645,0.0123
2459454.580527,9.4167,0.0123
2459454.580608,9.3964,0.0122
2459454.581036,9.4233,0.0121
2459454.581383,9.4322,0.0122
2459454.581545,9.3996,0.0122
2459454.581811,9.3951,0.0121
2459454.581973,9.4633,0.0123
2459454.582066,9.4289,0.0121
2459454.582147,9.4201,0.0122
2459454.58224,9.4846,0.0122
2459454.582321,9.431,0.012
2459454.582413,9.4158,0.0122
2459454.582494,9.3923,0.0121
2459454.582575,9.3899,0.012
2459454.582668,9.4055,0.0122
2459454.582749,9.423,0.0122
2459454.58283,9.4232,0.0123
2459454.583003,9.4469,0.0123
2459454.583096,9.418,0.0122
2459454.583258,9.3807,0.0121
2459454.583351,9.4486,0.0123
2459454.583524,9.4634,0.0123
2459454.583605,9.4188,0.0122
2459454.583779,9.4735,0.0124
2459454.58386,9.4837,0.0125
2459454.583953,9.454,0.0122
2459454.584034,9.4623,0.0122
2459454.584115,9.4486,0.0121
2459454.584288,9.4132,0.0123
2459454.584381,9.441,0.0123
2459454.584462,9.4477,0.0124
2459454.584543,9.4231,0.0124
2459454.584635,9.4403,0.0122
2459454.584716,9.4551,0.0124
2459454.584809,9.4248,0.0122
2459454.58489,9.5061,0.0125
2459454.584983,9.4642,0.0123
2459454.585064,9.4251,0.0122
2459454.585145,9.4034,0.0122
2459454.585237,9.4464,0.0123
2459454.585318,9.4394,0.0122
2459454.585399,9.4194,0.012
2459454.585492,9.4787,0.0124
2459454.585573,9.439,0.0123
2459454.585666,9.4213,0.0122
2459454.585747,9.4289,0.0122
2459454.585839,9.4599,0.0123
2459454.58592,9.414,0.0123
2459454.586001,9.4361,0.0123
2459454.586094,9.4111,0.0122
2459454.586175,9.4446,0.0121
2459454.586348,9.4347,0.0122
2459454.586603,9.4622,0.0123
2459454.586696,9.4177,0.0122
2459454.586777,9.3987,0.0123
2459454.586858,9.4566,0.0123
2459454.58695,9.4126,0.0123
2459454.587031,9.4384,0.0122
2459454.587124,9.4136,0.0122
2459454.587378,9.4542,0.0123
2459454.587633,9.3994,0.0122
2459454.587726,9.4064,0.0121
2459454.587807,9.4678,0.0123
2459454.587888,9.4367,0.0121
2459454.588235,9.4475,0.0122
2459454.588316,9.453,0.0122
2459454.58849,9.4536,0.0121
2459454.588744,9.4355,0.0122
2459454.588918,9.4294,0.0121
2459454.589091,9.4471,0.0122
2459454.589601,9.448,0.0123
2459454.589693,9.4149,0.0123
2459454.589774,9.4677,0.0123
2459454.589867,9.4637,0.0123
2459454.589948,9.4412,0.0123
2459454.590041,9.4504,0.0124
2459454.590122,9.4449,0.0123
2459454.59055,9.4729,0.0123
2459454.590642,9.4306,0.0124
2459454.591071,9.4945,0.0123
2459454.59158,9.4751,0.0123
2459454.591753,9.5028,0.0124
2459454.591834,9.427,0.0122
2459454.592008,9.4477,0.0124
2459454.592182,9.4625,0.0123
2459454.592263,9.4308,0.0123
2459454.592436,9.4679,0.0123
2459454.592529,9.4856,0.0124
2459454.59261,9.4466,0.0123
2459454.592703,9.4524,0.0123
2459454.592784,9.4512,0.0124
2459454.593038,9.4761,0.0124
2459454.593131,9.4611,0.0123
2459454.593212,9.4912,0.0123
2459454.593293,9.4715,0.0125
2459454.593466,9.4691,0.0123
2459454.593547,9.4889,0.0124
2459454.59364,9.4776,0.0125
2459454.593721,9.4438,0.0122
2459454.593976,9.4758,0.0123
2459454.594242,9.4368,0.0123
2459454.594497,9.47,0.0123
2459454.594589,9.4491,0.0122
2459454.594763,9.4528,0.0124
2459454.594925,9.4877,0.0124
2459454.595191,9.4559,0.0123
2459454.595272,9.4627,0.0124
2459454.595446,9.4924,0.0125
2459454.595619,9.4764,0.0123
2459454.5957,9.4883,0.0125
2459454.595874,9.4691,0.0123
2459454.595955,9.4267,0.0123
2459454.596047,9.4556,0.0122
2459454.596128,9.4651,0.0123
2459454.596221,9.4988,0.0126
2459454.596383,9.4561,0.0123
2459454.596476,9.4914,0.0124
2459454.596557,9.5021,0.0125
2459454.59673,9.5011,0.0125
2459454.596823,9.4675,0.0123
2459454.596904,9.4628,0.0124
2459454.59724,9.4835,0.0125
2459454.597332,9.5064,0.0125
2459454.597413,9.4011,0.0125
2459454.597506,9.5003,0.0126
2459454.597587,9.4686,0.0125
2459454.597668,9.4784,0.0125
2459454.59776,9.5198,0.0126
2459454.597841,9.5139,0.0125
2459454.597934,9.4934,0.0125
2459454.598108,9.4709,0.0125
2459454.598189,9.4789,0.015
2459454.598362,9.4927,0.0126
2459454.598443,9.4811,0.0126
2459454.598536,9.4786,0.0124
2459454.598617,9.4929,0.0125
2459454.598698,9.4698,0.0125
2459454.598791,9.4379,0.0126
2459454.598872,9.4767,0.0127
2459454.598964,9.4775,0.0124
2459454.599045,9.5113,0.0126
2459454.599219,9.511,0.0127
2459454.599566,9.5031,0.0125
2459454.599647,9.4897,0.0126
2459454.599821,9.4843,0.0124
2459454.599902,9.4269,0.0125
2459454.599994,9.4945,0.0126
2459454.600249,9.4762,0.0126
2459454.60033,9.4759,0.0128
2459454.600503,9.4925,0.0127
2459454.600596,9.4984,0.0126
2459454.600758,9.4637,0.0127
2459454.600851,9.492,0.0127
2459454.600932,9.5139,0.0126
2459454.601186,9.4834,0.0127
2459454.601279,9.4599,0.0126
2459454.60136,9.4978,0.0127
2459454.601453,9.4934,0.0128
2459454.601534,9.5225,0.0128
2459454.601615,9.5066,0.0127
2459454.601707,9.4814,0.013
2459454.601962,9.518,0.0128
2459454.602043,9.4592,0.0125
2459454.602135,9.4864,0.0127
2459454.602564,9.4816,0.0126
2459454.602818,9.442,0.0124
2459454.602899,9.4667,0.0125
2459454.602992,9.4951,0.0128
2459454.603073,9.4679,0.0125
2459454.603166,9.4614,0.0126
2459454.603501,9.4718,0.0127
2459454.603594,9.4689,0.0126
2459454.603675,9.4993,0.0128
2459454.603848,9.5055,0.0126
2459454.604369,9.4793,0.0127
2459454.60445,9.5232,0.0128
2459454.604531,9.4997,0.0127
2459454.604624,9.5823,0.0129
2459454.604878,9.4892,0.0128
2459454.604971,9.4577,0.0127
2459454.605052,9.4965,0.0126
2459454.605133,9.5149,0.0129
2459454.605307,9.5365,0.0128
2459454.605388,9.4917,0.0126
2459454.60548,9.5244,0.0127
2459454.605561,9.4957,0.0127
2459454.605735,9.5135,0.0128
2459454.605828,9.5018,0.0127
2459454.605909,9.5293,0.0127
2459454.606082,9.5562,0.0127
2459454.606163,9.5204,0.0127
2459454.606256,9.5186,0.0127
2459454.606337,9.5026,0.0126
2459454.60651,9.5299,0.0128
2459454.606684,9.4745,0.0125
2459454.606765,9.4988,0.0126
2459454.606858,9.4774,0.0126
2459454.606939,9.5164,0.0127
2459454.60702,9.5011,0.0127
2459454.607112,9.4873,0.0126
2459454.607367,9.5074,0.0128
2459454.607459,9.4939,0.0126
2459454.607541,9.4977,0.0126
2459454.607969,9.5029,0.0126
2459454.60805,9.58,0.0128
2459454.608223,9.4905,0.0126
2459454.608397,9.5219,0.0127
2459454.60849,9.509,0.0127
2459454.608571,9.5154,0.0128
2459454.608825,9.5173,0.0126
2459454.608906,9.5106,0.0148
2459454.608999,9.5508,0.0127
2459454.60908,9.4988,0.0125
2459454.609172,9.5477,0.0127
2459454.609253,9.5557,0.0127
2459454.609346,9.5357,0.0128
2459454.609508,9.5321,0.0128
2459454.609855,9.5154,0.0129
2459454.609936,9.4736,0.0127
2459454.61011,9.4808,0.0127
2459454.610203,9.5194,0.0127
2459454.610793,9.4774,0.0128
2459454.611059,9.5046,0.0127
2459454.61114,9.5201,0.0128
2459454.611233,9.5236,0.0128
2459454.611314,9.5329,0.0128
2459454.611395,9.5067,0.0128
2459454.611487,9.5179,0.0129
2459454.611568,9.4644,0.0129
2459454.611742,9.5488,0.0128
2459454.611823,9.5451,0.0127
2459454.611916,9.5074,0.013
2459454.611997,9.5627,0.0131
2459454.612089,9.5466,0.013
2459454.612251,9.54,0.0128
2459454.612344,9.569,0.0129
2459454.612425,9.558,0.0129
2459454.612679,9.5118,0.0128
2459454.612772,9.4913,0.0127
2459454.612946,9.5312,0.0129
2459454.6132,9.5692,0.013
2459454.613374,9.4854,0.0129
2459454.613455,9.5192,0.0129
2459454.613536,9.5215,0.013
2459454.613964,9.5833,0.0131
2459454.614138,9.5689,0.0129
2459454.61423,9.5289,0.0128
2459454.614566,9.5504,0.0132
2459454.61474,9.5149,0.0133
2459454.614821,9.5482,0.0134
2459454.614994,9.5728,0.0132
2459454.615341,9.5233,0.0129
2459454.616024,9.4995,0.0129
2459454.616626,9.5777,0.0139
2459454.616707,9.5145,0.0143
2459454.616962,9.5715,0.0135
2459454.617054,9.5175,0.0134
2459454.617309,9.5402,0.0134
2459454.61739,9.5965,0.0141
2459454.617483,9.6001,0.0145
2459454.617564,9.5586,0.015
2459454.617645,9.524,0.0141
2459454.617737,9.5121,0.0144
2459454.617818,9.5507,0.0148
2459454.618084,9.5707,0.014
2459454.618166,9.5979,0.0143
2459454.618247,9.5858,0.0136
2459454.618339,9.5217,0.0132
2459454.618675,9.5289,0.0137
2459454.618767,9.5202,0.0134
2459454.618848,9.5461,0.0133
2459454.618929,9.5962,0.0134
2459454.619022,9.582,0.0139
2459454.619277,9.5401,0.0137
2459454.619358,9.5795,0.0137
2459454.61945,9.5338,0.0136
2459454.619531,9.5525,0.0139
2459454.619624,9.5446,0.0145
2459454.619705,9.6004,0.0137
2459454.619878,9.5691,0.0168
2459454.619959,9.6207,0.0141
2459454.620052,9.5814,0.0136
2459454.620214,9.536,0.0143
2459454.620307,9.5792,0.0151
2459454.62048,9.5472,0.0138
2459454.620561,9.5565,0.0141
2459454.620735,9.5535,0.0143
2459454.620816,9.5598,0.0137
2459454.620909,9.5067,0.0136
2459454.621071,9.5853,0.0136
2459454.621244,9.536,0.0134
2459454.621499,9.5208,0.0129
2459454.621765,9.5491,0.0131
2459454.621846,9.5877,0.0132
2459454.621927,9.5771,0.0131
2459454.622101,9.5302,0.0131
2459454.622274,9.5531,0.0132
2459454.622448,9.5576,0.0129
2459454.622529,9.5456,0.0131
2459454.622795,9.583,0.0131
2459454.622876,9.5653,0.0131
2459454.622957,9.5886,0.0131
2459454.62305,9.5538,0.0129
2459454.623131,9.5926,0.0131
2459454.623223,9.5525,0.0132
2459454.623478,9.5563,0.0131
2459454.623559,9.5682,0.0131
2459454.623906,9.5464,0.0132
2459454.62408,9.5569,0.013
2459454.624161,9.547,0.013
2459454.624416,9.5741,0.0131
2459454.624682,9.5747,0.013
2459454.625793,9.5812,0.0133
2459454.625885,9.6146,0.0134
2459454.626047,9.544,0.0134
2459454.626314,9.563,0.0134
2459454.626395,9.5619,0.014
2459454.626487,9.5576,0.0135
2459454.626742,9.5817,0.0147
2459454.626823,9.626,0.014
2459454.626916,9.6151,0.0138
2459454.626997,9.6222,0.0141
2459454.627078,9.6021,0.0148
2459454.62717,9.6235,0.0138
2459454.627251,9.589,0.0145
2459454.627344,9.5904,0.0157
2459454.627425,9.6131,0.0162
2459454.627506,9.5849,0.017
2459454.627598,9.5844,0.0179
2459454.627853,9.5521,0.0204
2459454.627934,9.6384,0.0243
2459454.628027,9.5722,0.0204
2459454.6282,9.5993,0.0189
2459454.628281,9.6086,0.0172
2459454.628536,9.5924,0.0185
2459454.628628,9.5469,0.0185
2459454.628709,9.5816,0.0195
2459454.628791,9.5984,0.0182
2459454.628883,9.5451,0.0182
2459454.629138,9.5973,0.019
2459454.629219,9.5803,0.0179
2459454.629311,9.5958,0.0178
2459454.629392,9.6018,0.0183
2459454.629485,9.6171,0.017
2459454.629821,9.6241,0.0159
2459454.629994,9.5999,0.0171
2459454.630087,9.6379,0.018
2459454.630168,9.6673,0.0282
2459454.630249,9.6847,0.0252
2459454.630341,9.5547,0.018
2459454.630422,9.6095,0.0162
2459454.630503,9.6195,0.0171
2459454.630596,9.6073,0.0163
2459454.630677,9.5661,0.0182
2459454.631105,9.5613,0.0403
2459454.631198,9.6398,0.0531
2459454.631372,9.698,0.0174
2459454.631453,9.6335,0.016
2459454.631534,9.5734,0.0174
2459454.631707,9.6488,0.0435
2459454.6318,9.6444,0.0363
2459454.631881,9.6504,0.0494
2459454.631973,9.5772,0.026
2459454.632054,9.5879,0.0296
2459454.632483,9.6339,0.0447
2459454.632737,9.5239,0.0391
2459454.632911,9.6342,0.0273
2459454.633003,9.5469,0.038
2459454.633339,9.6256,0.0278
2459454.633513,9.5974,0.0239
2459454.633686,9.6171,0.0184
2459454.633767,9.6246,0.0215
2459454.634115,9.6132,0.0283
2459454.634196,9.5491,0.0346
2459454.634543,9.5917,0.0286
2459454.634624,9.64,0.0329
2459454.634716,9.6548,0.0245
2459454.634797,9.6495,0.0253
2459454.63489,9.6313,0.032
2459454.634971,9.6928,0.0431
2459454.635052,9.5971,0.035
2459454.635145,9.6828,0.0435
2459454.635226,9.6832,0.0436
2459454.635318,9.6391,0.0269
2459454.635399,9.6389,0.0237
2459454.63548,9.5969,0.0261
2459454.635573,9.6412,0.0316
2459454.635828,9.63,0.0397
2459454.636001,9.5885,0.0329
2459454.636082,9.6106,0.0243
2459454.636175,9.5521,0.0278
2459454.636256,9.607,0.033
2459454.636348,9.6056,0.0283
2459454.636429,9.6402,0.0212
2459454.63651,9.6097,0.0196
2459454.636684,9.5598,0.0251
2459454.63695,9.6128,0.0273
2459454.637112,9.5991,0.0214
2459454.637205,9.5953,0.0317
2459454.637286,9.6394,0.0397
2459454.637378,9.6601,0.0477
2459454.637459,9.6658,0.0511
2459454.637552,9.595,0.0369
2459454.637633,9.6669,0.0286
2459454.637726,9.6841,0.0226
2459454.637807,9.5855,0.017
2459454.637888,9.6343,0.0211
2459454.638316,9.5863,0.0427
2459454.638409,9.6478,0.0373
2459454.63849,9.688,0.0277
2459454.638571,9.6401,0.029
2459454.638663,9.6678,0.0264
2459454.638744,9.7141,0.0301
2459454.638837,9.6288,0.0301
2459454.638918,9.6266,0.0234
2459454.639091,9.6235,0.0208
2459454.639172,9.6574,0.0264
2459454.639346,9.6235,0.0278
2459454.639427,9.6329,0.0303
2459454.63952,9.6045,0.0262
2459454.639682,9.6832,0.0319
2459454.639774,9.6062,0.0305
2459454.639855,9.6349,0.0232
2459454.639948,9.6781,0.018
2459454.640029,9.5758,0.0206
2459454.64011,9.6372,0.0183
2459454.640203,9.6167,0.0188
2459454.640284,9.6177,0.019
2459454.640457,9.6481,0.0192
2459454.64055,9.6317,0.0207
2459454.640631,9.6366,0.0201
2459454.640804,9.6,0.021
2459454.640978,9.6669,0.0227
2459454.641059,9.6791,0.0217
2459454.641152,9.6294,0.0218
2459454.641916,9.5898,0.0149
2459454.642263,9.6641,0.0184
2459454.642691,9.6403,0.0169
2459454.642946,9.629,0.0148
2459454.643027,9.6297,0.015
2459454.643119,9.6383,0.0155
2459454.6432,9.6563,0.0151
2459454.643455,9.6532,0.0171
2459454.643628,9.6291,0.0145
2459454.643976,9.6363,0.0161
2459454.644149,9.6603,0.0152
2459454.64423,9.6124,0.0149
2459454.644311,9.6488,0.0157
2459454.644578,9.6362,0.0153
2459454.644659,9.6276,0.0155
2459454.64474,9.623,0.0154
2459454.644832,9.6508,0.0153
2459454.644913,9.6455,0.0146
2459454.64526,9.6204,0.0147
2459454.645434,9.6449,0.0154
2459454.645515,9.6589,0.0148
2459454.64577,9.7264,0.0151
2459454.645943,9.6589,0.0172
2459454.646117,9.6346,0.0202
2459454.646198,9.6364,0.0197
2459454.646291,9.6849,0.0154
2459454.646372,9.6822,0.0146
2459454.646464,9.6352,0.0175
2459454.646626,9.6464,0.0177
2459454.646719,9.6489,0.0176
2459454.6468,9.6555,0.0169
2459454.646881,9.6298,0.0183
2459454.647147,9.6588,0.0227
2459454.647228,9.6854,0.0204
2459454.647402,9.6805,0.0207
2459454.647483,9.6344,0.0228
2459454.647564,9.6907,0.0178
2459454.647737,9.6747,0.0169
2459454.647911,9.6742,0.0146
2459454.648258,9.7081,0.0158
2459454.648339,9.6672,0.0186
2459454.64842,9.652,0.0159
2459454.648513,9.6484,0.0164
2459454.648594,9.7022,0.0165
2459454.649022,9.6367,0.0187
2459454.650133,9.6453,0.0146
2459454.650226,9.6291,0.0153
2459454.650307,9.6783,0.0161
2459454.650399,9.6991,0.0148
2459454.65048,9.6426,0.0146
2459454.650573,9.6863,0.0148
