JD,mag_L,err_L,epoch,mag_R,err_R,mag_G,err_G,mag_B,err_B
2460328.3988060765,,,5,9.293134285125111,0.0036098164836093,,,,
2460328.399940162,,,5,9.285021795408774,0.0046205423128169,,,,
2460328.4010540163,,,5,9.288251700683064,0.0041337539961767,,,,
2460328.402745058,,,5,9.281282271855826,0.0040340870206364,,,,
2460328.405888206,,,5,9.29516636377244,0.0046119985692446,,,,
2460328.4088275116,,,5,9.294462722688133,0.0037132108660783,,,,
2460328.411655,,,5,9.298460245252317,0.0047749172896598,,,,
2460328.4144646064,,,5,9.297404482692984,0.0039726023356062,,,,
2460328.4175285534,,,5,9.310459865188664,0.0047613461839101,,,,
2460328.420386597,,,5,9.310024153571076,0.0044671971108258,,,,
2460328.423128634,,,5,9.297358007728851,0.0047651937534067,,,,
2460328.4259420373,,,5,9.321732253900812,0.0048975973685286,,,,
2460328.4290311458,,,5,9.315104196219016,0.0032318248387556,,,,
2460328.43179625,,,5,9.31912396843662,0.00423563369409,,,,
2460328.4351075348,,,5,9.31821510049921,0.0041695339425235,,,,
2460328.437886875,,,5,9.33592351856024,0.0043839569561247,,,,
2460328.440482917,,,5,9.332796674992288,0.0043945003204747,,,,
2460328.4453133796,,,5,9.34740181220398,0.0046836169173492,,,,
2460328.4482712154,,,5,9.363244420001587,0.004217060554996,,,,
2460328.45098706,,,5,9.359014064944244,0.0043368136466072,,,,
2460328.4538236572,,,5,9.372135575544023,0.0041963393362466,,,,
2460328.4568642476,,,5,9.39574450571517,0.0046069087871097,,,,
2460328.4595296066,,,5,9.411660184168689,0.0074268031217239,,,,
2460328.462266053,,,5,9.433079013919642,0.0048245323256843,,,,
2460328.465050648,,,5,9.449653763479745,0.0040685067206031,,,,
2460328.467955463,,,5,9.465731834435909,0.0041782188548217,,,,
2460328.470432477,,,5,9.484748057183932,0.0035102312087032,,,,
2460328.4734676275,,,5,9.527511545837214,0.0039235275347821,,,,
2460328.4765181364,,,5,9.563241675225978,0.0035303916122369,,,,
2460328.4790152777,,,5,9.591323171056908,0.0039911390116986,,,,
2460328.482144942,,,5,9.61624127746595,0.0043709170296104,,,,
2460328.4852246875,,,5,9.65526379196165,0.0060162480121866,,,,
2460328.488256875,,,5,9.671818709072332,0.0047171972032042,,,,
2460328.490989051,,,5,9.694626590450223,0.0033711551887466,,,,
2460328.493685081,,,5,9.71704501958966,0.0115857532847716,,,,
