transit_id,g_transit_time,g_transit_flux,g_transit_flux_error,g_transit_flux_over_error,g_transit_mag,bp_obs_time,bp_flux,bp_flux_error,bp_flux_over_error,bp_mag,rp_obs_time,rp_flux,rp_flux_error,rp_flux_over_error,rp_mag,variability_flag_g_reject,variability_flag_bp_reject,variability_flag_rp_reject,g_other_flags,bp_other_flags,rp_other_flags,rejected_by_photometry
56350378870883845,2415.9140298193306,1499526.768995833,854.787658954621,1754.2681884765625,10.247481309483595,2415.9143639638164,891439.0996014084,774.2166916997742,1151.40771484375,10.463313018669266,2415.9144513625224,889511.4857258274,696.7077737162724,1276.7353515625,9.87501660055688,False,False,False,4194305,0,0,False
57262979746280149,2432.419313238168,1576263.9961873277,840.9599897331424,1874.3626708984375,10.193294477436698,2432.419628064796,959064.9817929668,1416.368799139864,677.12939453125,10.38392213093122,2432.419706330954,915852.9469335766,691.0382035882764,1325.3289794921875,9.84333113320275,False,False,False,1,0,0,False
57272720598791711,2432.595483480211,1945755.28560656,2954.286225224473,658.62109375,9.964646319868178,2432.5957900184017,1226924.378639266,896.8710882015829,1368.0052490234375,10.11649772615957,2432.595879150188,1082726.1539470812,772.6791975309835,1401.26220703125,9.66159893223315,False,False,False,12289,0,0,False
62516775119116109,2527.431921157037,2084351.687999246,3635.3511400538723,573.3563842773438,9.889939371188301,2527.432205849102,1322714.153922245,1015.0960541155315,1303.0433349609375,10.034877213769937,2527.4322937834554,1112293.112686553,798.9416254112638,1392.208251953125,9.632347380952936,False,False,False,4101,0,0,False
62520867422263179,2527.5059238444555,1814929.6746902894,4090.8864211021814,443.6519470214844,10.040217363164732,2527.506216797934,1122006.3526766868,1541.8762722488493,727.68896484375,10.213553926160593,2527.506295984148,1033680.272795455,742.9389923097388,1391.33935546875,9.711929930935705,False,False,False,4101,0,0,False
63000863439332751,,,,,,2536.1860528517745,878944.3834548562,719.299031622199,1221.9456787109375,10.47863872755224,2536.18613881833,880944.4087939173,694.670705439514,1268.146728515625,9.885524242371362,True,False,False,8373247,0,0,True
63004955717981955,2536.25976881835,1490255.2148255226,1231.454599986504,1210.158447265625,10.254215241496334,2536.2600535713386,893150.3501501895,690.6227388889753,1293.253662109375,10.461230783737365,2536.2601415512286,877859.425447886,669.7411611329893,1310.744384765625,9.88933306002306,False,False,False,4101,0,0,False
63014696608232423,2536.435893088735,2059879.907121705,1216.6635976968748,1693.0562744140625,9.902762113699072,2536.4361984179463,1310885.4929422974,883.061733490931,1484.477783203125,10.04463032248987,2536.436287664028,1126080.8439738709,772.75574551182,1457.2274169921875,9.618971574530175,False,False,False,1,0,0,False
65058954333537122,2573.4018377095313,1756048.239439294,1079.2021616056109,1627.172607421875,10.076025762056144,2573.402171480374,1095349.6929986433,800.5734088484309,1368.2064208984375,10.239660238645454,2573.40225908229,988850.1663271516,723.0654868096818,1367.580322265625,9.760069273847796,False,False,False,4202497,0,0,False
65063046629728912,2573.475863705172,2087850.9389024577,9979.914010227843,209.20530700683594,9.888118144068848,2573.476171657567,1300247.1234757362,872.7484465967925,1489.830322265625,10.053477461641426,2573.4762578776654,1103967.9045080184,765.2523979105396,1442.619384765625,9.640504382657378,False,False,False,12289,0,0,False
