JD,mag_L,err_L,mag_R,err_R,mag_G,err_G,mag_B,err_B
2460317.313807338,,,,,,,9.41976612052403,0.0057832378564717
2460317.315054734,,,,,,,9.41908391822714,0.0046989695985642
2460317.3239564123,,,,,,,9.44020059939647,0.0051845497786242
2460317.325225197,,,,,,,9.456290595823235,0.0051582988761694
2460317.3264726275,,,,,,,9.449551774286856,0.0056938312793308
2460317.327730035,,,,,,,9.454536994845508,0.0043811521988386
2460317.3289657175,,,,,,,9.464166098786936,0.0051225652830581
2460317.33282772,,,,,,,9.47075856501517,0.0036380942856108
2460317.334116678,,,,,,,9.479081289753893,0.0050612400627785
2460317.335374329,,,,,,,9.492755054373,0.0085640795390055
2460328.3644047687,,,,,,,9.473968470229815,0.0049540029389293
2460328.365630845,,,,,,,9.459206774488353,0.0055001095436888
2460328.3668484837,,,,,,,9.462928158603743,0.0044946645210669
2460328.368065405,,,,,,,9.465194263270474,0.0050113399020447
2460328.3692887733,,,,,,,9.436062787794368,0.0064561592655898
2460328.370520324,,,,,,,9.448457085082191,0.0045708638691918
2460328.3717622105,,,,,,,9.430453277694228,0.0045463570532444
2460328.3729936806,,,,,,,9.436280883606468,0.0057767081499602
2460328.3742239815,,,,,,,9.423175780893237,0.0049570360214448
2460328.375474942,,,,,,,9.41322526599986,0.0056681553677141
2460328.376697477,,,,,,,9.420175009070071,0.0067839959659652
2460328.377886597,,,,,,,9.40660540124978,0.0049285860753543
2460328.3809007406,,,,,,,9.415608606391002,0.0063321267164191
2460328.3820367362,,,,,,,9.401363335854231,0.0047186604894956
2460328.3831757293,,,,,,,9.406781733525442,0.0066009078434983
2460328.3842995716,,,,,,,9.399869947766415,0.0036097201059285
2460328.3854440623,,,,,,,9.393066801831557,0.0044844337521766
2460328.398362963,,,,,,,9.395420566572191,0.0048313335535177
2460328.3994828705,,,,,,,9.39538404437631,0.0042445182258534
2460328.400614236,,,,,,,9.380247382196158,0.0050500986023991
2460328.4017423266,,,,,,,9.396140124313614,0.0053484295893118
2460328.404739514,,,,,,,9.387130318070778,0.0049361364093775
2460328.4076432525,,,,,,,9.391920985107108,0.0055687594736175
2460328.4104923727,,,,,,,9.396021813518956,0.0039546505042229
2460328.413580382,,,,,,,9.397253223906713,0.0071298666189551
2460328.4161460535,,,,,,,9.399626165440909,0.0073613720606258
2460328.419320266,,,,,,,9.411096626645612,0.0056870885446822
2460328.4220096413,,,,,,,9.411563965808554,0.0053815912954213
2460328.4250260186,,,,,,,9.425577762888135,0.0038157592268711
2460328.427632697,,,,,,,9.427872344058382,0.0058221350578801
2460328.4306867938,,,,,,,9.447242654125752,0.0072925683527307
2460328.434009676,,,,,,,9.448672757138857,0.0070486778933318
2460328.436817558,,,,,,,9.448754459898533,0.0046331275005778
2460328.4394188426,,,,,,,9.45851733848981,0.005468758385445
2460328.4427134027,,,,,,,9.470568880311038,0.0057824807854931
2460328.4472287963,,,,,,,9.499489303912974,0.006700619845978
2460328.4501124653,,,,,,,9.508392807644553,0.0052100439440277
2460328.4529327895,,,,,,,9.532610236055028,0.0040981008001196
