transit_id,g_transit_time,g_transit_flux,g_transit_flux_error,g_transit_flux_over_error,g_transit_mag,bp_obs_time,bp_flux,bp_flux_error,bp_flux_over_error,bp_mag,rp_obs_time,rp_flux,rp_flux_error,rp_flux_over_error,rp_mag,variability_flag_g_reject,variability_flag_bp_reject,variability_flag_rp_reject,g_other_flags,bp_other_flags,rp_other_flags,rejected_by_photometry
47956515782676668,2264.110863206049,3207836.4091201313,1809.9662072810881,1772.318359375,9.421836336189216,2264.111176170216,1726139.64239685,1916.6305835217454,900.611572265625,9.745852399184292,2264.1112645940066,2165053.332478835,2182.2646291696365,992.1130981445312,8.909224003800711,False,False,False,1,0,0,False
47960608059343065,2264.1848398851457,3040021.950391754,1407.7401504496333,2159.505126953125,9.480175068478108,2264.185181094164,1632006.9265055656,1896.2384667177591,860.6549072265625,9.806737221700201,2264.185268919524,2053833.0083667042,2070.5408916653682,991.9306640625,8.966482677701016,False,False,False,4194305,0,0,False
50264215227994917,2305.8439084510574,2994631.8435883066,1656.7079101802503,1807.579833984375,9.496508271131997,2305.844221974536,1598403.9967259937,2246.9226866887657,711.3746948242188,9.829325823762417,2305.8443073759067,2027603.961316175,2315.5397100349446,875.6506958007812,8.980437673578658,False,False,False,8193,0,0,False
50268307533644132,2305.9178885948454,4432847.027972787,3396.9878019942153,1304.9346923828125,9.070660005564289,2305.918229182716,2587549.254150846,2386.6616466793826,1084.1710205078125,9.306320652386376,2305.91831698982,2743243.4904657383,2398.4687125036994,1143.7479248046875,8.652234607851945,False,False,False,4202497,0,0,False
51784922891445058,2333.3455086961003,3094964.2724761036,1892.8393920461485,1635.0908203125,9.460727767070765,2333.345821594567,1678796.3022527772,1908.6883197665527,879.5549926757812,9.776047205908462,2333.3459103896025,2089072.2774990972,2308.3536863552476,905.0053100585938,8.948011836369007,False,False,False,1,0,0,False
51789015154348374,2333.419517643906,4528755.943788146,2466.88044526755,1835.822998046875,9.04741957446831,2333.419829986865,2635669.7108201124,2388.5204104519235,1103.4737548828125,9.286314751595373,2333.4199183893534,2788896.6773410277,2432.0241646990944,1146.7388916015625,8.634314438949403,False,False,False,8193,0,0,False
53857677895669589,2370.831490258056,4113928.781253996,5598.314375532171,734.851318359375,9.151724944341925,2370.8318037835493,2358580.497952635,3143.048544572706,750.4117431640625,9.406915457718128,2370.831888728851,2597286.390980404,2770.3624891431564,937.5258178710938,8.711595901277661,False,False,False,4097,0,0,False
53861770193721106,2370.90552168551,3381796.318895574,2505.758366895224,1349.60986328125,9.364498249382876,2370.9058135762516,1841464.2246300334,2031.7104321238319,906.361572265625,9.675634000946221,2370.905901568955,2255971.1266403142,2291.96966901863,984.2936401367188,8.864561658733013,False,False,False,8197,0,0,False
55778105180320634,2405.562982883667,3001142.9650633163,1931.7549156034195,1553.583740234375,9.494150156184872,2405.5632956800723,1599987.6714476177,1943.1582632840134,823.3954467773438,9.828250625162163,2405.5633849427195,2044498.132171352,2181.25787876946,937.3023681640625,8.9714287058437,False,False,False,1,0,0,False
55782197463273744,2405.636994445008,4553396.319788533,6562.786799725329,693.820556640625,9.041528236559369,2405.6373083325293,2661358.0333756185,4941.043358487851,538.6226806640625,9.275783955142657,2405.6373945676305,2781642.8798384494,2412.8552129969194,1152.8428955078125,8.637142069896523,False,False,False,8193,0,0,False
57146419789570492,2430.309284826314,3637499.8974176445,22733.2012283906,160.0082550048828,9.285359392689884,2430.3095993283137,2105991.458330744,2177.495680647722,967.1621704101562,9.529900702291235,2430.309676963334,2397545.497170028,1161.8267674206095,2063.599853515625,8.798478357812323,True,False,False,4099,0,0,False
57150512078845729,2430.383295938898,4475237.219895016,28063.837438373735,159.46633911132812,9.060326714539798,2430.3836086058855,2624370.8499422884,2508.001900863389,1046.3990478515625,9.29097920277367,2430.383697704915,2790860.635102948,2578.4351924593843,1082.3853759765625,8.6335501260894,True,False,False,12291,0,0,False
59369478090544870,2470.5132196839077,4532109.389928015,3796.095620190498,1193.8870849609375,9.046615907728569,2470.513511584199,2602264.529023595,2445.414968942245,1064.1402587890625,9.300163610852373,2470.5135995497767,2772248.361656019,2679.296440437968,1034.692626953125,8.64081516243709,False,False,False,12293,0,0,False
59373570380444310,2470.5872064547084,3671303.9050711044,2082.6426983927936,1762.810302734375,9.275316026449033,2470.587519722454,2021102.4699767702,2112.0420984970406,956.9423217773438,9.574571383744315,2470.587606713633,2401728.7066370654,2335.0357377815862,1028.5618896484375,8.796585628650458,False,False,False,8193,0,0,False
60286072051250535,2487.0894226744454,3184552.1489788457,1193.8273961351117,2667.5146484375,9.429745954264916,2487.0897359811133,1737646.5152815138,1910.5400621063525,909.5054321289062,9.7386386314254,2487.0898227423613,2134210.2960766195,2110.2476343854028,1011.3554077148438,8.924802474298275,False,False,False,1,0,0,False
62490933151945745,2526.9625532476853,4560152.898954388,3903.9549574407038,1168.08544921875,9.039918355756921,2526.9628654742414,2654828.9661790137,2426.8995390211344,1093.91796875,9.278450847109927,2526.9629536509456,2807851.474969271,2581.607505402717,1087.6368408203125,8.626960172449003,False,False,False,8193,0,0,False
62495025440666178,2527.0365572401433,4109624.607370104,2943.118342742015,1396.3504638671875,9.15286148413761,2527.0368704879384,2342802.1321463487,2340.9742125305092,1000.7808227539062,9.414203189296222,2527.0369575033724,2605311.841909776,2377.8423711514506,1095.662109375,8.708246217463934,False,False,False,12289,0,0,False
63638190973404552,2547.7093472079705,4246575.945432202,2638.133987878177,1609.689208984375,9.117269628608593,2547.709688217728,2435651.79047482,2291.4826895187216,1062.9151611328125,9.372004215547122,2547.7097756800113,2665940.684374067,2392.374563787045,1114.3492431640625,8.68326929518885,False,False,False,4194305,0,0,False
67306364290643887,2614.0435192636583,4628464.1237091115,9276.848887373819,498.92633056640625,9.023774612650968,2614.0438324397483,2697447.4237169,2563.3785321365403,1052.3016357421875,9.261159744423193,2614.0439189772055,2827586.4062078977,2509.8770904418534,1126.5836181640625,8.619355788411191,False,False,False,4097,0,0,False
68864229663974261,2642.215928121363,3759561.6743907905,1403.6877516681595,2678.34619140625,9.24952383285482,2642.2162414417176,2098691.9723950946,2171.0469675071768,966.6727905273438,9.533670462487873,2642.2163276042156,2445526.6005480434,2337.8174026251518,1046.072509765625,8.776964523397961,False,False,False,1,0,0,False
68868321985991184,2642.289932942126,3067402.90888245,5365.717040070926,571.6669311523438,9.470439804331345,2642.290247847892,1622183.568371681,1913.6953898483955,847.6707153320312,9.813292220856923,2642.290324571166,2074415.0068989678,1061.0217558517436,1955.1107177734375,8.955656387203293,False,False,False,4097,0,0,False
71217503118468104,2684.773574588544,4206368.039935393,2813.974245126304,1494.81396484375,9.12759869456292,2684.773887298738,2413671.8125063903,2299.967526464074,1049.4373779296875,9.381846669151974,2684.7739734153124,2649047.7688925914,2396.8433177742772,1105.2236328125,8.690171026722048,False,False,False,8193,0,0,False
